CaseId,ActivityName,ActivityTime,EmployeeID,Department,Location,JobLevel,EmploymentType,HiringManager,RecruitmentSource,CurrentSalary,PerformanceRating,TenureYears,PerformedBy,SystemUsed,HireDate
HR2023_E255973,Application Received,2023-07-05T17:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,0,XYZ,XYZ_HRIS,2023-08-21
HR2023_E255973,Interview Completed,2023-07-18T11:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,0,Joint,XYZ_HRIS,2023-08-21
HR2023_E255973,Offer Extended,2023-07-25T13:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,0,Joint,XYZ_HRIS,2023-08-21
HR2023_E255973,Offer Accepted,2023-08-02T10:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,0,XYZ,XYZ_HRIS,2023-08-21
HR2023_E255973,Onboarding Started,2023-08-21T15:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,0,XYZ,XYZ_HRIS,2023-08-21
HR2023_E255973,Equipment Assigned,2023-08-23T16:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,0,Customer,Customer_System,2023-08-21
HR2023_E255973,Probation Completed,2023-11-19T15:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,0.25,Joint,XYZ_HRIS,2023-08-21
HR2023_E255973,Training Completed,2023-12-15T15:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,0.32,XYZ,XYZ_HRIS,2023-08-21
HR2023_E255973,Leave Requested,2024-02-24T15:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,0.51,XYZ,XYZ_HRIS,2023-08-21
HR2023_E255973,Leave Approved,2024-02-26T12:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,0.51,Customer,Customer_System,2023-08-21
HR2023_E255973,Leave Requested,2024-05-15T15:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,0.73,XYZ,XYZ_HRIS,2023-08-21
HR2023_E255973,Leave Approved,2024-05-24T11:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,0.76,Customer,Customer_System,2023-08-21
HR2023_E255973,Leave Requested,2024-08-06T15:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,0.96,XYZ,XYZ_HRIS,2023-08-21
HR2023_E255973,Leave Approved,2024-08-07T09:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,0.96,Customer,Customer_System,2023-08-21
HR2023_E255973,Training Completed,2024-08-07T15:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,0.96,XYZ,XYZ_HRIS,2023-08-21
HR2023_E255973,Leave Requested,2024-08-28T15:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,1.02,XYZ,XYZ_HRIS,2023-08-21
HR2023_E255973,Leave Approved,2024-08-28T17:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,1.02,Customer,Customer_System,2023-08-21
HR2023_E255973,Training Completed,2025-03-08T15:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,1.55,XYZ,XYZ_HRIS,2023-08-21
HR2023_E255973,Leave Requested,2025-05-12T15:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,1.72,XYZ,XYZ_HRIS,2023-08-21
HR2023_E255973,Leave Approved,2025-05-13T12:00:00.000Z,E255973,Operations,New York,10,Part-time,M456329,Referral,95656,,1.72,Customer,Customer_System,2023-08-21
HR2023_E256389,Job Posted,2023-11-13T10:36:27.613Z,E256389,Sales,Berlin,2,Contract,M775636,External,159734,,0,XYZ,XYZ_HRIS,
HR2023_E256389,Application Received,2024-03-29T17:00:00.000Z,E256389,Sales,Berlin,2,Contract,M775636,External,159734,,0,XYZ,XYZ_HRIS,
HR2023_E256389,Application Rejected,2024-04-02T11:00:00.000Z,E256389,Sales,Berlin,2,Contract,M775636,External,159734,,0,XYZ,XYZ_HRIS,
HR2023_E256506,Job Posted,2023-08-14T10:36:27.613Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0,XYZ,XYZ_HRIS,2024-04-04
HR2023_E256506,Application Received,2024-01-24T14:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0,XYZ,XYZ_HRIS,2024-04-04
HR2023_E256506,Interview Completed,2024-02-21T11:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0,Joint,XYZ_HRIS,2024-04-04
HR2023_E256506,Offer Extended,2024-03-01T11:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0,Joint,XYZ_HRIS,2024-04-04
HR2023_E256506,Offer Accepted,2024-03-19T17:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0,XYZ,XYZ_HRIS,2024-04-04
HR2023_E256506,Onboarding Started,2024-04-04T12:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0,XYZ,XYZ_HRIS,2024-04-04
HR2023_E256506,Equipment Assigned,2024-04-08T11:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0,Customer,Customer_System,2024-04-04
HR2023_E256506,Probation Completed,2024-07-03T12:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0.25,Joint,XYZ_HRIS,2024-04-04
HR2023_E256506,Leave Requested,2024-07-09T12:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0.26,XYZ,XYZ_HRIS,2024-04-04
HR2023_E256506,Leave Approved,2024-07-10T10:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0.26,Customer,Customer_System,2024-04-04
HR2023_E256506,Leave Requested,2024-08-19T12:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0.38,XYZ,XYZ_HRIS,2024-04-04
HR2023_E256506,Leave Approved,2024-08-22T11:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0.38,Customer,Customer_System,2024-04-04
HR2023_E256506,Training Completed,2024-10-29T12:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0.57,XYZ,XYZ_HRIS,2024-04-04
HR2023_E256506,Leave Requested,2024-12-02T12:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0.66,XYZ,XYZ_HRIS,2024-04-04
HR2023_E256506,Leave Approved,2024-12-03T11:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0.66,Customer,Customer_System,2024-04-04
HR2023_E256506,Training Completed,2025-01-10T12:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0.77,XYZ,XYZ_HRIS,2024-04-04
HR2023_E256506,Performance Review,2025-04-01T12:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,0.99,Customer,Customer_System,2024-04-04
HR2023_E256506,Leave Requested,2025-06-19T12:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,1.21,XYZ,XYZ_HRIS,2024-04-04
HR2023_E256506,Leave Approved,2025-06-20T10:00:00.000Z,E256506,HR,Singapore,9,Contract,M276581,External,45494,5,1.21,Customer,Customer_System,2024-04-04
HR2023_E256685,Job Posted,2023-09-24T10:36:27.613Z,E256685,Operations,London,1,Part-time,M397044,Agency,186134,,0,XYZ,XYZ_HRIS,
HR2023_E256685,Application Received,2023-10-10T16:00:00.000Z,E256685,Operations,London,1,Part-time,M397044,Agency,186134,,0,XYZ,XYZ_HRIS,
HR2023_E256685,Application Rejected,2023-10-12T17:00:00.000Z,E256685,Operations,London,1,Part-time,M397044,Agency,186134,,0,XYZ,XYZ_HRIS,
HR2023_E256708,Job Posted,2023-09-13T10:36:27.613Z,E256708,Operations,Singapore,7,Full-time,M246604,External,170362,,0,XYZ,XYZ_HRIS,
HR2023_E256708,Application Received,2024-06-17T17:00:00.000Z,E256708,Operations,Singapore,7,Full-time,M246604,External,170362,,0,XYZ,XYZ_HRIS,
HR2023_E256708,Application Rejected,2024-06-19T15:00:00.000Z,E256708,Operations,Singapore,7,Full-time,M246604,External,170362,,0,XYZ,XYZ_HRIS,
HR2023_E256917,Job Posted,2023-09-15T10:36:27.613Z,E256917,Engineering,New York,5,Part-time,M269189,Referral,146165,,0,XYZ,XYZ_HRIS,
HR2023_E256917,Application Received,2024-04-08T15:00:00.000Z,E256917,Engineering,New York,5,Part-time,M269189,Referral,146165,,0,XYZ,XYZ_HRIS,
HR2023_E256917,Application Rejected,2024-04-11T09:00:00.000Z,E256917,Engineering,New York,5,Part-time,M269189,Referral,146165,,0,XYZ,XYZ_HRIS,
HR2023_E257137,Job Posted,2023-09-16T10:36:27.613Z,E257137,Operations,Berlin,8,Full-time,M816306,External,117605,,0,XYZ,XYZ_HRIS,
HR2023_E257137,Application Received,2024-02-08T10:00:00.000Z,E257137,Operations,Berlin,8,Full-time,M816306,External,117605,,0,XYZ,XYZ_HRIS,
HR2023_E257137,Application Rejected,2024-02-09T12:00:00.000Z,E257137,Operations,Berlin,8,Full-time,M816306,External,117605,,0,XYZ,XYZ_HRIS,
HR2023_E258002,Job Posted,2023-08-12T10:36:27.613Z,E258002,Finance,Singapore,8,Full-time,M431575,Internal,65444,,0,XYZ,XYZ_HRIS,
HR2023_E258002,Application Received,2023-08-30T09:00:00.000Z,E258002,Finance,Singapore,8,Full-time,M431575,Internal,65444,,0,XYZ,XYZ_HRIS,
HR2023_E258002,Application Rejected,2023-08-31T13:00:00.000Z,E258002,Finance,Singapore,8,Full-time,M431575,Internal,65444,,0,XYZ,XYZ_HRIS,
HR2023_E258311,Job Posted,2023-08-22T10:36:27.613Z,E258311,Marketing,Sydney,7,Full-time,M467211,External,76495,,0,XYZ,XYZ_HRIS,
HR2023_E258311,Application Received,2023-09-11T16:00:00.000Z,E258311,Marketing,Sydney,7,Full-time,M467211,External,76495,,0,XYZ,XYZ_HRIS,
HR2023_E258311,Interview Completed,2023-10-09T10:00:00.000Z,E258311,Marketing,Sydney,7,Full-time,M467211,External,76495,,0,Joint,XYZ_HRIS,
HR2023_E258311,Interview Failed,2023-10-10T13:00:00.000Z,E258311,Marketing,Sydney,7,Full-time,M467211,External,76495,,0,Joint,XYZ_HRIS,
HR2023_E258386,Job Posted,2023-07-28T10:36:27.613Z,E258386,Engineering,London,10,Contract,M384505,Internal,104641,,0,XYZ,XYZ_HRIS,
HR2023_E258386,Application Received,2023-08-10T17:00:00.000Z,E258386,Engineering,London,10,Contract,M384505,Internal,104641,,0,XYZ,XYZ_HRIS,
HR2023_E258386,Application Rejected,2023-08-15T17:00:00.000Z,E258386,Engineering,London,10,Contract,M384505,Internal,104641,,0,XYZ,XYZ_HRIS,
HR2023_E258519,Job Posted,2023-07-25T10:36:27.613Z,E258519,Engineering,Singapore,3,Contract,M550217,Agency,107642,,0,XYZ,XYZ_HRIS,
HR2023_E258519,Application Received,2023-08-29T16:00:00.000Z,E258519,Engineering,Singapore,3,Contract,M550217,Agency,107642,,0,XYZ,XYZ_HRIS,
HR2023_E258519,Application Rejected,2023-08-30T16:00:00.000Z,E258519,Engineering,Singapore,3,Contract,M550217,Agency,107642,,0,XYZ,XYZ_HRIS,
HR2023_E259659,Job Posted,2023-06-25T10:36:27.613Z,E259659,Engineering,Berlin,6,Full-time,M101921,Referral,178162,,0,XYZ,XYZ_HRIS,
HR2023_E259659,Application Received,2023-07-31T10:00:00.000Z,E259659,Engineering,Berlin,6,Full-time,M101921,Referral,178162,,0,XYZ,XYZ_HRIS,
HR2023_E259659,Application Rejected,2023-08-01T14:00:00.000Z,E259659,Engineering,Berlin,6,Full-time,M101921,Referral,178162,,0,XYZ,XYZ_HRIS,
HR2023_E260206,Job Posted,2023-05-15T10:36:27.613Z,E260206,Engineering,Berlin,6,Contract,M780206,Agency,111231,,0,XYZ,XYZ_HRIS,
HR2023_E260206,Application Received,2023-05-30T09:00:00.000Z,E260206,Engineering,Berlin,6,Contract,M780206,Agency,111231,,0,XYZ,XYZ_HRIS,
HR2023_E260206,Application Rejected,2023-05-31T11:00:00.000Z,E260206,Engineering,Berlin,6,Contract,M780206,Agency,111231,,0,XYZ,XYZ_HRIS,
HR2023_E260302,Job Posted,2023-06-24T10:36:27.613Z,E260302,Engineering,Berlin,10,Full-time,M878605,Referral,43666,,0,XYZ,XYZ_HRIS,
HR2023_E260302,Application Received,2023-07-24T10:00:00.000Z,E260302,Engineering,Berlin,10,Full-time,M878605,Referral,43666,,0,XYZ,XYZ_HRIS,
HR2023_E260302,Application Rejected,2023-07-27T09:00:00.000Z,E260302,Engineering,Berlin,10,Full-time,M878605,Referral,43666,,0,XYZ,XYZ_HRIS,
HR2023_E260402,Job Posted,2023-10-20T10:36:27.613Z,E260402,Sales,Berlin,9,Part-time,M163380,Referral,192361,,0,XYZ,XYZ_HRIS,
HR2023_E260402,Application Received,2024-04-18T10:00:00.000Z,E260402,Sales,Berlin,9,Part-time,M163380,Referral,192361,,0,XYZ,XYZ_HRIS,
HR2023_E260402,Application Rejected,2024-04-22T15:00:00.000Z,E260402,Sales,Berlin,9,Part-time,M163380,Referral,192361,,0,XYZ,XYZ_HRIS,
HR2023_E260592,Job Posted,2023-06-22T10:36:27.613Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,0,XYZ,XYZ_HRIS,2023-09-29
HR2023_E260592,Application Received,2023-07-13T11:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,0,XYZ,XYZ_HRIS,2023-09-29
HR2023_E260592,Interview Completed,2023-08-28T17:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,0,Joint,XYZ_HRIS,2023-09-29
HR2023_E260592,Offer Extended,2023-09-05T14:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,0,Joint,XYZ_HRIS,2023-09-29
HR2023_E260592,Offer Accepted,2023-09-08T15:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,0,XYZ,XYZ_HRIS,2023-09-29
HR2023_E260592,Onboarding Started,2023-09-29T10:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,0,XYZ,XYZ_HRIS,2023-09-29
HR2023_E260592,Equipment Assigned,2023-10-02T09:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,0,Customer,Customer_System,2023-09-29
HR2023_E260592,Probation Completed,2023-12-28T10:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,0.25,Joint,XYZ_HRIS,2023-09-29
HR2023_E260592,Leave Requested,2024-01-22T10:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,0.31,XYZ,XYZ_HRIS,2023-09-29
HR2023_E260592,Leave Approved,2024-01-22T11:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,0.31,Customer,Customer_System,2023-09-29
HR2023_E260592,Leave Requested,2024-01-23T10:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,0.32,XYZ,XYZ_HRIS,2023-09-29
HR2023_E260592,Leave Approved,2024-01-23T12:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,0.32,Customer,Customer_System,2023-09-29
HR2023_E260592,Training Completed,2024-05-02T10:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,0.59,XYZ,XYZ_HRIS,2023-09-29
HR2023_E260592,Leave Requested,2024-06-28T10:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,0.75,XYZ,XYZ_HRIS,2023-09-29
HR2023_E260592,Leave Approved,2024-06-28T15:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,0.75,Customer,Customer_System,2023-09-29
HR2023_E260592,Performance Review,2024-09-03T11:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,0.93,Customer,Customer_System,2023-09-29
HR2023_E260592,Leave Requested,2025-02-22T10:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,1.4,XYZ,XYZ_HRIS,2023-09-29
HR2023_E260592,Leave Approved,2025-03-04T11:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,1.43,Customer,Customer_System,2023-09-29
HR2023_E260592,Leave Requested,2025-04-15T10:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,1.54,XYZ,XYZ_HRIS,2023-09-29
HR2023_E260592,Leave Approved,2025-04-15T12:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,1.54,Customer,Customer_System,2023-09-29
HR2023_E260592,Leave Requested,2025-05-20T10:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,1.64,XYZ,XYZ_HRIS,2023-09-29
HR2023_E260592,Leave Approved,2025-05-20T11:00:00.000Z,E260592,Operations,Singapore,3,Part-time,M242953,External,145133,4,1.64,Customer,Customer_System,2023-09-29
HR2023_E260778,Job Posted,2023-10-25T10:36:27.613Z,E260778,Finance,Singapore,8,Contract,M249119,External,64429,,0,XYZ,XYZ_HRIS,
HR2023_E260778,Application Received,2024-04-02T14:00:00.000Z,E260778,Finance,Singapore,8,Contract,M249119,External,64429,,0,XYZ,XYZ_HRIS,
HR2023_E260778,Application Rejected,2024-04-03T15:00:00.000Z,E260778,Finance,Singapore,8,Contract,M249119,External,64429,,0,XYZ,XYZ_HRIS,
HR2023_E261616,Job Posted,2023-08-20T10:36:27.613Z,E261616,Engineering,Berlin,2,Part-time,M312612,Agency,125903,,0,XYZ,XYZ_HRIS,
HR2023_E261616,Application Received,2023-09-07T17:00:00.000Z,E261616,Engineering,Berlin,2,Part-time,M312612,Agency,125903,,0,XYZ,XYZ_HRIS,
HR2023_E261616,Application Rejected,2023-09-12T14:00:00.000Z,E261616,Engineering,Berlin,2,Part-time,M312612,Agency,125903,,0,XYZ,XYZ_HRIS,
HR2023_E261744,Job Posted,2023-07-21T10:36:27.613Z,E261744,Engineering,Berlin,9,Full-time,M812952,Agency,41643,,0,XYZ,XYZ_HRIS,
HR2023_E261744,Application Received,2023-08-07T16:00:00.000Z,E261744,Engineering,Berlin,9,Full-time,M812952,Agency,41643,,0,XYZ,XYZ_HRIS,
HR2023_E261744,Application Rejected,2023-08-09T17:00:00.000Z,E261744,Engineering,Berlin,9,Full-time,M812952,Agency,41643,,0,XYZ,XYZ_HRIS,
HR2023_E261916,Job Posted,2023-07-17T10:36:27.613Z,E261916,HR,Berlin,10,Contract,M820752,External,67727,,0,XYZ,XYZ_HRIS,
HR2023_E261916,Application Received,2023-07-25T11:00:00.000Z,E261916,HR,Berlin,10,Contract,M820752,External,67727,,0,XYZ,XYZ_HRIS,
HR2023_E261916,Application Rejected,2023-07-27T09:00:00.000Z,E261916,HR,Berlin,10,Contract,M820752,External,67727,,0,XYZ,XYZ_HRIS,
HR2023_E262306,Job Posted,2023-08-02T10:36:27.613Z,E262306,HR,London,7,Full-time,M521983,Agency,143458,,0,XYZ,XYZ_HRIS,
HR2023_E262306,Application Received,2023-09-04T17:00:00.000Z,E262306,HR,London,7,Full-time,M521983,Agency,143458,,0,XYZ,XYZ_HRIS,
HR2023_E262306,Application Rejected,2023-09-07T10:00:00.000Z,E262306,HR,London,7,Full-time,M521983,Agency,143458,,0,XYZ,XYZ_HRIS,
HR2023_E262711,Job Posted,2023-08-28T10:36:27.613Z,E262711,Sales,Berlin,6,Contract,M850932,Internal,108461,,0,XYZ,XYZ_HRIS,
HR2023_E262711,Application Received,2023-12-19T15:00:00.000Z,E262711,Sales,Berlin,6,Contract,M850932,Internal,108461,,0,XYZ,XYZ_HRIS,
HR2023_E262711,Application Rejected,2023-12-20T17:00:00.000Z,E262711,Sales,Berlin,6,Contract,M850932,Internal,108461,,0,XYZ,XYZ_HRIS,
HR2023_E263190,Job Posted,2023-08-03T10:36:27.613Z,E263190,Operations,New York,2,Contract,M188089,Referral,49367,,0,XYZ,XYZ_HRIS,
HR2023_E263190,Application Received,2023-08-15T14:00:00.000Z,E263190,Operations,New York,2,Contract,M188089,Referral,49367,,0,XYZ,XYZ_HRIS,
HR2023_E263190,Application Rejected,2023-08-16T16:00:00.000Z,E263190,Operations,New York,2,Contract,M188089,Referral,49367,,0,XYZ,XYZ_HRIS,
HR2023_E263619,Job Posted,2023-06-21T10:36:27.613Z,E263619,HR,London,2,Part-time,M617342,Agency,167147,,0,XYZ,XYZ_HRIS,
HR2023_E263619,Application Received,2023-07-12T16:00:00.000Z,E263619,HR,London,2,Part-time,M617342,Agency,167147,,0,XYZ,XYZ_HRIS,
HR2023_E263619,Application Rejected,2023-07-17T17:00:00.000Z,E263619,HR,London,2,Part-time,M617342,Agency,167147,,0,XYZ,XYZ_HRIS,
HR2023_E265055,Job Posted,2023-10-20T10:36:27.613Z,E265055,HR,Singapore,6,Contract,M263137,External,53044,,0,XYZ,XYZ_HRIS,
HR2023_E265055,Application Received,2023-11-09T14:00:00.000Z,E265055,HR,Singapore,6,Contract,M263137,External,53044,,0,XYZ,XYZ_HRIS,
HR2023_E265055,Application Rejected,2023-11-13T13:00:00.000Z,E265055,HR,Singapore,6,Contract,M263137,External,53044,,0,XYZ,XYZ_HRIS,
HR2023_E265700,Job Posted,2023-06-26T10:36:27.613Z,E265700,Marketing,Singapore,8,Contract,M629196,Referral,51347,,0,XYZ,XYZ_HRIS,
HR2023_E265700,Application Received,2023-07-07T09:00:00.000Z,E265700,Marketing,Singapore,8,Contract,M629196,Referral,51347,,0,XYZ,XYZ_HRIS,
HR2023_E265700,Application Rejected,2023-07-11T12:00:00.000Z,E265700,Marketing,Singapore,8,Contract,M629196,Referral,51347,,0,XYZ,XYZ_HRIS,
HR2023_E265758,Job Posted,2023-09-09T10:36:27.613Z,E265758,Marketing,London,8,Part-time,M484479,External,69389,,0,XYZ,XYZ_HRIS,2024-05-17
HR2023_E265758,Application Received,2024-03-25T15:00:00.000Z,E265758,Marketing,London,8,Part-time,M484479,External,69389,,0,XYZ,XYZ_HRIS,2024-05-17
HR2023_E265758,Interview Completed,2024-04-12T09:00:00.000Z,E265758,Marketing,London,8,Part-time,M484479,External,69389,,0,Joint,XYZ_HRIS,2024-05-17
HR2023_E265758,Offer Extended,2024-04-22T10:00:00.000Z,E265758,Marketing,London,8,Part-time,M484479,External,69389,,0,Joint,XYZ_HRIS,2024-05-17
HR2023_E265758,Offer Accepted,2024-04-30T17:00:00.000Z,E265758,Marketing,London,8,Part-time,M484479,External,69389,,0,XYZ,XYZ_HRIS,2024-05-17
HR2023_E265758,Onboarding Started,2024-05-17T12:00:00.000Z,E265758,Marketing,London,8,Part-time,M484479,External,69389,,0,XYZ,XYZ_HRIS,2024-05-17
HR2023_E265758,Equipment Assigned,2024-05-20T15:00:00.000Z,E265758,Marketing,London,8,Part-time,M484479,External,69389,,0,Customer,Customer_System,2024-05-17
HR2023_E265758,Leave Requested,2024-08-12T12:00:00.000Z,E265758,Marketing,London,8,Part-time,M484479,External,69389,,0.24,XYZ,XYZ_HRIS,2024-05-17
HR2023_E265758,Leave Approved,2024-08-12T14:00:00.000Z,E265758,Marketing,London,8,Part-time,M484479,External,69389,,0.24,Customer,Customer_System,2024-05-17
HR2023_E265758,Probation Completed,2024-08-15T12:00:00.000Z,E265758,Marketing,London,8,Part-time,M484479,External,69389,,0.25,Joint,XYZ_HRIS,2024-05-17
HR2023_E265758,Training Completed,2024-09-20T12:00:00.000Z,E265758,Marketing,London,8,Part-time,M484479,External,69389,,0.34,XYZ,XYZ_HRIS,2024-05-17
HR2023_E265758,Leave Requested,2024-11-05T12:00:00.000Z,E265758,Marketing,London,8,Part-time,M484479,External,69389,,0.47,XYZ,XYZ_HRIS,2024-05-17
HR2023_E265758,Leave Approved,2024-11-13T17:00:00.000Z,E265758,Marketing,London,8,Part-time,M484479,External,69389,,0.49,Customer,Customer_System,2024-05-17
HR2023_E265758,Resignation Submitted,2024-12-07T12:00:00.000Z,E265758,Marketing,London,8,Part-time,M484479,External,69389,,0.56,Joint,XYZ_HRIS,2024-05-17
HR2023_E265758,Employment Ended,2024-12-12T12:00:00.000Z,E265758,Marketing,London,8,Part-time,M484479,External,69389,,0.57,XYZ,XYZ_HRIS,2024-05-17
HR2023_E266254,Job Posted,2023-07-15T10:36:27.613Z,E266254,Operations,Sydney,8,Contract,M515826,Agency,60793,,0,XYZ,XYZ_HRIS,
HR2023_E266254,Application Received,2023-12-19T12:00:00.000Z,E266254,Operations,Sydney,8,Contract,M515826,Agency,60793,,0,XYZ,XYZ_HRIS,
HR2023_E266254,Interview Completed,2024-01-03T13:00:00.000Z,E266254,Operations,Sydney,8,Contract,M515826,Agency,60793,,0,Joint,XYZ_HRIS,
HR2023_E266254,Interview Failed,2024-01-05T10:00:00.000Z,E266254,Operations,Sydney,8,Contract,M515826,Agency,60793,,0,Joint,XYZ_HRIS,
HR2023_E266967,Job Posted,2023-05-25T10:36:27.613Z,E266967,Marketing,Berlin,2,Full-time,M808110,Referral,85314,,0,XYZ,XYZ_HRIS,
HR2023_E266967,Application Received,2023-06-09T15:00:00.000Z,E266967,Marketing,Berlin,2,Full-time,M808110,Referral,85314,,0,XYZ,XYZ_HRIS,
HR2023_E266967,Interview Completed,2023-06-20T12:00:00.000Z,E266967,Marketing,Berlin,2,Full-time,M808110,Referral,85314,,0,Joint,XYZ_HRIS,
